id,name,now_cost,position,team,total_points,assists,penalties_saved,goals_scored,cost_change_start_fall,expected_goal_involvements,goals_conceded,creativity_rank,in_dreamteam,chance_of_playing_next_round,influence_rank,threat,news,region,selected_rank,expected_assists,clean_sheets_per_90,value_form,clean_sheets,ep_next,transfers_out_event,chance_of_playing_this_round,ict_index_rank_type,cost_change_start,points_per_game_rank_type,goals_conceded_per_90,ict_index_rank,expected_goals_conceded,saves,creativity,ep_this,ict_index,expected_goal_involvements_per_90,expected_assists_per_90,points_per_game,expected_goals_per_90,penalties_missed,selected_by_percent,transfers_in,minutes,status,transfers_in_event,expected_goals,threat_rank,now_cost_rank,yellow_cards,cost_change_event_fall,red_cards,penalties_order,bps,web_name,form_rank,transfers_out,can_select,creativity_rank_type,news_added,dreamteam_count,selected_rank_type,points_per_game_rank,influence_rank_type,starts_per_90,saves_per_90,cost_change_event,corners_and_indirect_freekicks_order,form_rank_type,influence,bonus,expected_goals_conceded_per_90,now_cost_rank_type,threat_rank_type,event_points,form,value_season,own_goals,direct_freekicks_order,starts
365,Antony Matheus dos Santos,5.7,MID,Man Utd,3,0,0,0,3,0.28,1,355,False,100.0,418,27.0,,30.0,361,0.05,0.0,0.0,0,-0.8,411,100.0,192,-3,212,2.37,395,1.24,0,11.6,0.2,4.8,0.66,0.12,1.0,0.54,0,0.2,14881,38,a,258,0.23,285,97,0,0,0,,12,Antony,377,31051,True,200,2024-10-25T13:00:06.238324Z,0,126,437,198,0.0,0.0,0,,180,10.2,0,2.94,62,157,0,0.2,0.5,0,,0
366,Bruno Borges Fernandes,8.5,MID,Man Utd,72,6,0,3,0,7.14,17,9,False,100.0,21,236.0,,173.0,27,2.72,0.43,0.6,6,4.5,86688,100.0,10,0,13,1.22,13,18.96,0,458.1,5.5,106.6,0.52,0.2,4.8,0.32,0,15.0,1699609,1249,a,25356,4.42,50,10,1,0,1,1.0,313,B.Fernandes,21,2079362,True,8,2024-09-29T21:00:06.390627Z,2,8,25,8,1.08,0.0,0,1.0,15,374.4,8,1.37,7,31,9,5.5,8.5,0,1.0,15
367,Altay Bayindir,4.3,GKP,Man Utd,0,0,0,0,2,0.0,0,545,False,,556,0.0,,219.0,457,0.0,0.0,0.0,0,-1.0,114,,69,-2,69,0.0,558,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,1965,0,a,59,0.0,519,557,0,0,0,,0,Bayindir,490,6461,True,55,,0,64,561,69,0.0,0.0,0,,66,0.0,0,0.0,32,48,0,0.0,0.0,0,,0
368,Carlos Henrique Casimiro,4.8,MID,Man Utd,29,0,0,1,2,2.3,11,73,False,100.0,123,118.0,,30.0,238,1.37,0.36,0.2,3,0.0,4739,100.0,60,-2,78,1.33,99,13.32,0,203.1,1.0,54.5,0.28,0.17,2.4,0.11,0,0.6,114971,743,a,850,0.93,126,289,1,0,0,,169,Casemiro,263,122057,True,57,2024-11-10T23:00:08.039181Z,1,77,189,43,1.09,0.0,0,,132,223.6,3,1.61,188,81,0,1.0,6.0,0,,9
369,Diogo Dalot Teixeira,5.2,DEF,Man Utd,49,1,0,0,-2,1.88,18,109,False,,106,97.0,,173.0,34,1.1,0.34,0.5,5,1.5,58680,,29,2,21,1.23,118,22.31,0,163.4,2.5,49.8,0.13,0.08,3.3,0.05,0,10.7,1204682,1316,a,8929,0.78,146,168,3,0,0,,203,Dalot,130,978538,True,22,,2,12,91,40,1.03,0.0,0,,32,238.6,6,1.53,20,22,1,2.5,9.4,0,,15
370,Christian Eriksen,5.4,MID,Man Utd,16,0,0,0,1,1.2,4,62,False,100.0,295,20.0,,58.0,373,1.08,0.53,0.1,3,-0.5,608,100.0,105,-1,132,0.71,205,8.79,0,226.3,0.5,32.2,0.21,0.19,1.8,0.02,0,0.2,21336,505,a,193,0.12,303,125,2,0,0,,97,Eriksen,334,30471,True,48,2024-11-01T10:30:06.566158Z,0,130,282,136,1.07,0.0,0,2.0,167,75.4,0,1.57,76,168,0,0.5,3.0,0,4.0,6
371,Jonny Evans,4.4,DEF,Man Utd,14,0,0,0,1,0.1,2,392,False,50.0,336,6.0,Knock - 50% chance of playing,242.0,437,0.02,0.31,0.0,1,-0.4,661,0.0,126,-1,57,0.62,379,2.62,0,4.1,0.0,6.1,0.03,0.01,2.3,0.02,0,0.1,8144,288,d,10,0.08,358,471,1,0,0,,62,Evans,361,14008,True,134,2024-12-06T15:30:08.179513Z,1,158,201,116,0.94,0.0,0,,125,51.0,3,0.82,84,122,0,0.2,3.2,0,,3
372,Alejandro Garnacho,6.3,MID,Man Utd,48,2,0,3,2,4.59,16,110,False,100.0,145,411.0,,10.0,48,0.58,0.19,0.3,2,1.0,52992,100.0,28,-2,45,1.54,42,16.24,0,162.9,2.0,77.0,0.45,0.06,3.2,0.39,0,8.1,1105195,937,a,4020,4.01,17,58,1,0,0,,158,Garnacho,176,2028053,True,80,2024-10-07T15:30:06.108745Z,1,12,102,53,0.96,0.0,0,,87,198.8,3,1.56,36,8,4,2.0,7.6,0,,10
373,Hannibal Mejbri,4.5,MID,Man Utd,0,0,0,0,0,0.0,0,595,False,0.0,600,0.0,Permanent move to Burnley,,545,0.0,0.0,0.0,0,0.0,55,0.0,252,0,254,0.0,602,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1740,0,u,0,0.0,577,402,0,0,0,,0,Hannibal,547,11228,False,254,2024-08-30T09:47:42.727251Z,0,219,606,250,0.0,0.0,0,,211,0.0,0,0.0,243,247,0,0.0,0.0,0,,0
374,Tom Heaton,4.0,GKP,Man Utd,0,0,0,0,0,0.0,0,456,False,,478,0.0,,241.0,343,0.0,0.0,0.0,0,-1.0,254,,40,0,40,0.0,480,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,10595,0,a,82,0.0,417,590,0,0,0,,0,Heaton,387,12575,True,17,,0,50,483,40,0.0,0.0,0,,32,0.0,0,0.0,43,7,0,0.0,0.0,0,,0
375,Rasmus Højlund,6.9,FWD,Man Utd,32,1,0,2,1,1.83,10,199,False,100.0,279,98.0,,58.0,174,0.19,0.3,0.4,2,1.8,8022,100.0,29,-1,18,1.49,241,10.39,0,79.2,2.8,26.4,0.27,0.03,3.2,0.24,0,1.4,270458,604,a,7184,1.64,144,30,0,0,0,,111,Højlund,111,212754,True,25,2024-08-05T15:00:04.427374Z,0,32,104,26,1.04,0.0,0,,20,89.4,4,1.55,14,32,8,2.8,4.6,0,,7
376,Victor Lindelöf,4.3,DEF,Man Utd,3,0,0,0,2,0.04,1,340,False,50.0,404,4.0,Groin Injury - 50% chance of playing,206.0,469,0.04,0.0,0.0,0,-0.5,136,0.0,137,-2,151,1.55,404,1.38,0,15.5,0.0,3.6,0.06,0.06,0.8,0.0,0,0.1,2640,58,d,10,0.0,372,545,1,0,0,,7,Lindelof,485,15872,True,109,2024-11-21T08:30:09.218875Z,0,168,451,144,0.0,0.0,0,,197,16.0,0,2.14,125,127,0,0.0,0.7,0,,0
377,Harry Maguire,4.9,DEF,Man Utd,10,0,0,0,1,0.07,2,310,False,100.0,325,14.0,,241.0,276,0.03,0.25,0.1,1,-0.5,503,100.0,109,-1,117,0.5,339,3.34,0,26.4,0.5,10.2,0.02,0.01,1.2,0.01,0,0.4,27903,357,a,434,0.04,321,240,4,0,0,,58,Maguire,329,65394,True,96,2024-10-06T22:00:07.722929Z,0,99,360,113,1.01,0.0,0,,104,60.8,0,0.84,25,106,1,0.5,2.0,0,,4
378,Kobbie Mainoo,5.2,MID,Man Utd,17,0,0,0,3,0.85,9,186,False,100.0,278,36.0,,241.0,137,0.69,0.61,0.2,5,0.0,2232,100.0,131,-3,120,1.09,265,9.93,0,92.8,1.0,22.1,0.1,0.08,1.9,0.02,0,2.0,131250,740,a,1315,0.16,258,172,5,0,0,,119,Mainoo,272,574359,True,120,2024-12-02T00:00:08.519876Z,0,40,264,126,1.09,0.0,0,,139,89.8,0,1.21,104,143,2,1.0,3.3,0,,9
379,Tyrell Malacia,4.4,DEF,Man Utd,0,0,0,0,1,0.01,0,412,False,100.0,457,0.0,,152.0,606,0.01,0.0,0.0,0,-1.0,161,100.0,158,-1,218,0.0,458,0.23,0,1.7,0.0,0.4,0.02,0.02,0.0,0.0,0,0.0,1621,45,a,141,0.0,530,493,1,0,0,,0,Malacia,502,1510,True,147,2024-08-05T15:00:04.439521Z,0,205,569,159,2.0,0.0,0,,208,2.0,0,0.46,102,213,0,0.0,0.0,0,,1
380,Lisandro Martínez,4.4,DEF,Man Utd,35,0,0,0,1,1.25,15,246,False,100.0,146,91.0,,10.0,99,0.35,0.42,0.3,5,0.5,7900,100.0,54,-1,34,1.27,192,18.18,0,55.7,1.5,34.5,0.11,0.03,2.9,0.08,0,3.6,267404,1066,a,3769,0.9,157,492,5,0,0,,169,Martinez,202,464242,True,64,2024-12-02T00:00:08.536263Z,0,38,124,58,1.01,0.0,0,,60,197.6,1,1.53,101,27,1,1.5,8.0,0,,12
381,Scott McTominay,4.9,MID,Man Utd,2,0,0,0,1,0.07,1,438,False,0.0,450,5.0,Transferred to Napoli,,403,0.0,0.0,0.0,0,0.0,115,0.0,214,-1,202,5.29,448,0.66,0,0.3,0.0,0.9,0.37,0.0,1.0,0.37,0,0.2,6691,17,u,0,0.07,370,256,0,0,0,,4,McTominay,622,92107,False,225,2024-08-31T06:16:49.087133Z,0,140,423,215,0.0,0.0,0,,269,3.2,0,3.49,163,199,0,0.0,0.4,0,,0
